province_id,centroid_x,centroid_y,pixel_count,biome,coastal
2188,4787.4,624.6,1076,Temperate Broadleaf & Mixed Forests,0
2189,4367.5,554.1,3198,"Temperate Grasslands, Savannas & Shrublands",0
2190,4367.5,602.7,2399,Deserts & Xeric Shrublands,0
2191,4360.4,692.1,2883,Deserts & Xeric Shrublands,0
2192,4157.7,713.6,2305,Deserts & Xeric Shrublands,0
2193,4367.8,650.4,3221,Deserts & Xeric Shrublands,0
2194,4315.3,742.4,784,Montane Grasslands & Shrublands,0
2195,3415.7,641.3,424,"Temperate Grasslands, Savannas & Shrublands",1
2196,3461.0,697.4,235,Temperate Broadleaf & Mixed Forests,1
2197,3479.6,651.3,885,"Temperate Grasslands, Savannas & Shrublands",0
2198,3527.0,670.7,471,"Temperate Grasslands, Savannas & Shrublands",0
2199,3545.1,660.7,623,"Temperate Grasslands, Savannas & Shrublands",1
2200,3891.6,879.7,1379,Montane Grasslands & Shrublands,0
2201,3502.0,665.3,402,"Temperate Grasslands, Savannas & Shrublands",0
2202,3539.9,727.4,657,Temperate Broadleaf & Mixed Forests,0
2203,3517.5,691.4,515,Temperate Broadleaf & Mixed Forests,0
2204,3480.8,708.0,655,Temperate Broadleaf & Mixed Forests,0
2205,3519.6,735.4,401,"Temperate Grasslands, Savannas & Shrublands",0
2206,3508.4,773.3,453,Temperate Broadleaf & Mixed Forests,1
2207,3526.4,783.3,468,Temperate Broadleaf & Mixed Forests,1
2208,3519.6,645.3,931,"Temperate Grasslands, Savannas & Shrublands",1
2209,3538.3,835.5,562,Temperate Broadleaf & Mixed Forests,0
2210,3551.8,827.8,399,Temperate Broadleaf & Mixed Forests,0
2211,3534.1,811.2,398,Temperate Broadleaf & Mixed Forests,0
2212,3557.8,787.9,397,"Temperate Grasslands, Savannas & Shrublands",0
2213,3609.8,826.9,362,Deserts & Xeric Shrublands,0
2214,3664.4,773.6,644,Deserts & Xeric Shrublands,1
2215,3584.7,797.4,355,Temperate Broadleaf & Mixed Forests,0
2216,3640.2,825.2,1444,Deserts & Xeric Shrublands,0
2217,3599.3,892.5,322,Temperate Broadleaf & Mixed Forests,0
2218,3631.1,904.6,578,Temperate Broadleaf & Mixed Forests,0
2219,3652.8,952.5,720,Deserts & Xeric Shrublands,1
2220,3715.5,928.8,1743,Deserts & Xeric Shrublands,0
2221,3733.1,795.1,810,Deserts & Xeric Shrublands,0
2222,3652.5,852.7,1092,Deserts & Xeric Shrublands,0
2223,3655.1,936.2,624,Deserts & Xeric Shrublands,0
2224,3774.0,858.7,1355,Deserts & Xeric Shrublands,0
2225,3837.9,849.2,1165,Deserts & Xeric Shrublands,0
2226,3905.0,827.1,893,Deserts & Xeric Shrublands,0
2227,3893.3,800.0,858,Deserts & Xeric Shrublands,0
2228,3820.1,806.6,1229,Deserts & Xeric Shrublands,0
2229,3806.2,884.4,1001,Deserts & Xeric Shrublands,0
2230,3780.0,891.4,721,Deserts & Xeric Shrublands,0
2231,3840.9,973.5,723,Deserts & Xeric Shrublands,1
2232,3804.8,955.0,1223,Deserts & Xeric Shrublands,0
2233,3750.3,971.4,1286,Deserts & Xeric Shrublands,1
2234,3670.6,897.6,629,Montane Grasslands & Shrublands,0
2235,3693.4,802.2,685,Deserts & Xeric Shrublands,0
2236,3696.8,773.9,966,Deserts & Xeric Shrublands,0
2237,2594.4,1145.1,627,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2238,2600.4,1195.5,872,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2239,2560.5,1180.5,756,Tropical & Subtropical Moist Broadleaf Forests,1
2240,2611.7,1165.1,938,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2241,2595.3,1232.4,759,Tropical & Subtropical Moist Broadleaf Forests,1
2242,2644.5,1291.8,482,Tropical & Subtropical Moist Broadleaf Forests,1
2243,2662.5,1151.4,966,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2244,2632.7,1136.2,919,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2245,2658.6,1172.7,1025,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2246,2697.1,1139.6,1241,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2247,2717.8,1096.9,1890,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2248,2657.6,1200.7,1046,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2249,2699.4,1202.2,675,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2250,2718.2,1198.2,567,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2251,2679.8,1273.6,6182,Tropical & Subtropical Moist Broadleaf Forests,0
2252,2755.3,1224.6,743,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2253,2732.9,1215.4,957,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2254,2776.0,1247.9,1039,Tropical & Subtropical Moist Broadleaf Forests,0
2255,2755.5,1276.4,1017,Tropical & Subtropical Moist Broadleaf Forests,0
2256,2807.2,1241.3,846,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2257,2773.7,1296.6,720,Tropical & Subtropical Moist Broadleaf Forests,0
2258,2761.3,1310.9,453,Tropical & Subtropical Moist Broadleaf Forests,1
2259,2750.9,1141.0,590,Flooded Grasslands & Savannas,0
2260,2732.2,1129.5,1005,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2261,2744.0,1161.3,470,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2262,2790.2,1119.6,808,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2263,2764.7,1159.7,628,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2264,2790.4,1148.5,985,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2265,2792.5,1173.3,714,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2266,2804.4,1192.4,589,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2267,2792.0,1220.1,823,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2268,2821.4,1162.5,812,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2269,2852.6,1156.3,1010,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2270,2860.2,1182.2,714,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2271,2855.7,1132.6,1289,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2272,2896.4,1121.5,1319,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2273,2892.7,1152.4,892,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2274,2935.2,1106.2,1817,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2275,2968.9,1089.8,2856,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2276,2932.6,1146.3,1021,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2277,2998.2,1121.8,1882,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2278,2874.8,1195.6,744,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2279,2936.4,1174.3,812,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2280,2961.5,1204.5,722,Montane Grasslands & Shrublands,0
2281,2946.5,1228.7,642,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2282,2974.7,1179.9,870,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2283,2984.2,1208.2,657,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2284,2995.2,1163.0,1090,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
2285,2997.8,1232.5,593,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2286,3040.0,1220.7,567,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2287,3036.9,1201.6,466,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
2288,3077.0,1171.6,976,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2289,2903.2,1289.2,498,Tropical & Subtropical Moist Broadleaf Forests,0
2290,2865.9,1289.8,389,Tropical & Subtropical Moist Broadleaf Forests,1
2291,2849.0,1270.7,586,Tropical & Subtropical Moist Broadleaf Forests,0
2292,2857.3,1243.6,743,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2293,2890.4,1228.2,708,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2294,2901.3,1317.3,407,Tropical & Subtropical Moist Broadleaf Forests,1
2295,2826.9,1246.8,788,"Tropical & Subtropical Grasslands, Savannas & Shrublands",0
2296,3229.6,727.1,474,Temperate Broadleaf & Mixed Forests,1
2297,3240.8,743.8,393,"Mediterranean Forests, Woodlands & Scrub",1
2298,3283.2,782.6,448,"Mediterranean Forests, Woodlands & Scrub",1
2299,3304.0,705.7,568,Temperate Broadleaf & Mixed Forests,1
2300,3355.6,728.8,577,Temperate Conifer Forests,0
2301,3354.5,754.4,591,Temperate Broadleaf & Mixed Forests,0
2302,3321.8,787.9,447,"Mediterranean Forests, Woodlands & Scrub",1
2303,3403.3,760.8,463,Temperate Broadleaf & Mixed Forests,0
2304,3382.7,704.6,354,Temperate Broadleaf & Mixed Forests,1
2305,3422.3,737.2,733,Temperate Conifer Forests,0
2306,3451.3,744.6,608,Temperate Broadleaf & Mixed Forests,1
2307,3487.0,750.1,188,"Temperate Grasslands, Savannas & Shrublands",1
2308,3413.8,777.6,575,"Mediterranean Forests, Woodlands & Scrub",0
2309,3458.7,800.8,568,"Temperate Grasslands, Savannas & Shrublands",0
2310,3485.5,820.9,629,Deserts & Xeric Shrublands,0
2311,3508.8,877.2,547,Deserts & Xeric Shrublands,0
2312,3522.9,866.8,517,Deserts & Xeric Shrublands,0
2313,3371.9,792.6,261,"Mediterranean Forests, Woodlands & Scrub",1
2314,3443.6,817.8,587,"Temperate Grasslands, Savannas & Shrublands",0
2315,3316.0,911.0,557,Deserts & Xeric Shrublands,1
2316,3288.5,896.0,150,Deserts & Xeric Shrublands,0
2317,3286.7,938.9,324,Deserts & Xeric Shrublands,0
2318,3259.2,930.9,644,Deserts & Xeric Shrublands,0
2319,3293.9,953.7,289,Deserts & Xeric Shrublands,0
2320,3324.8,945.5,334,Deserts & Xeric Shrublands,1
2321,3344.0,986.2,499,Deserts & Xeric Shrublands,1
2322,3299.2,1050.0,1146,Deserts & Xeric Shrublands,0
2323,3340.2,1054.2,1625,Deserts & Xeric Shrublands,0
2324,3365.7,1035.6,713,Deserts & Xeric Shrublands,1
2325,3226.3,886.5,352,Deserts & Xeric Shrublands,1
2326,3196.4,882.5,641,Deserts & Xeric Shrublands,1
2327,3374.5,900.7,683,Deserts & Xeric Shrublands,0
2328,3406.6,953.5,1350,Deserts & Xeric Shrublands,0
2329,3412.4,1010.5,952,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
2330,3445.6,1005.6,967,Deserts & Xeric Shrublands,0
2331,3431.2,1057.0,563,"Tropical & Subtropical Grasslands, Savannas & Shrublands",1
2332,3465.1,1061.0,719,Deserts & Xeric Shrublands,0
2333,3609.6,1015.6,561,Deserts & Xeric Shrublands,1
2334,3470.5,886.5,6850,Deserts & Xeric Shrublands,0
2335,3505.8,1075.7,1207,Deserts & Xeric Shrublands,0
2336,3531.8,1049.3,893,Deserts & Xeric Shrublands,0
2337,3482.5,979.8,1267,Deserts & Xeric Shrublands,0
2338,3517.0,944.0,2073,Deserts & Xeric Shrublands,0
2339,3575.8,1029.0,1519,Deserts & Xeric Shrublands,0
2340,3550.1,923.4,494,Deserts & Xeric Shrublands,1
2341,3708.4,1064.4,387,Deserts & Xeric Shrublands,1
2342,3685.4,1092.8,792,Tropical & Subtropical Moist Broadleaf Forests,1
2343,3563.4,1140.6,840,Deserts & Xeric Shrublands,0
2344,3519.5,1139.8,1014,Deserts & Xeric Shrublands,0
2345,3530.2,1158.8,336,Tropical & Subtropical Moist Broadleaf Forests,0
2346,3468.5,1112.9,584,Tropical & Subtropical Moist Broadleaf Forests,1
2347,3569.8,984.7,1350,Deserts & Xeric Shrublands,1
2348,3216.6,761.7,81,Temperate Broadleaf & Mixed Forests,1
2349,3653.2,735.0,1729,Deserts & Xeric Shrublands,1
2350,3737.7,758.0,1746,Deserts & Xeric Shrublands,0
2351,3739.7,560.7,2420,"Temperate Grasslands, Savannas & Shrublands",1
2352,3779.0,589.8,1267,Deserts & Xeric Shrublands,1
2353,3773.4,528.8,2452,"Temperate Grasslands, Savannas & Shrublands",0
2354,3941.8,481.6,2748,"Temperate Grasslands, Savannas & Shrublands",0
2355,4064.8,547.9,1893,Deserts & Xeric Shrublands,1
2356,3886.7,685.3,1188,"Temperate Grasslands, Savannas & Shrublands",0
2357,3876.3,460.5,3372,"Temperate Grasslands, Savannas & Shrublands",0
2358,3815.4,566.6,3518,Deserts & Xeric Shrublands,0
2359,3851.2,521.0,2698,"Temperate Grasslands, Savannas & Shrublands",0
2360,4003.1,570.8,3713,"Temperate Grasslands, Savannas & Shrublands",1
2361,3893.5,600.8,3993,Deserts & Xeric Shrublands,0
2362,3718.5,691.3,926,Deserts & Xeric Shrublands,0
2363,3843.0,702.3,1975,Deserts & Xeric Shrublands,0
2364,3935.9,692.3,1450,"Temperate Grasslands, Savannas & Shrublands",0
2365,3554.0,545.9,1209,"Temperate Grasslands, Savannas & Shrublands",0
2366,3648.7,516.1,2081,"Temperate Grasslands, Savannas & Shrublands",0
2367,3592.1,546.2,1414,"Temperate Grasslands, Savannas & Shrublands",0
2368,3987.7,619.3,2146,Deserts & Xeric Shrublands,1
2369,3844.4,442.5,1779,"Temperate Grasslands, Savannas & Shrublands",0
2370,3709.0,660.8,1414,Deserts & Xeric Shrublands,1
2371,4419.7,1048.0,602,Tropical & Subtropical Moist Broadleaf Forests,0
2372,4464.9,1065.1,173,Tropical & Subtropical Moist Broadleaf Forests,1
2373,4473.9,1127.0,269,Tropical & Subtropical Dry Broadleaf Forests,1
2374,4506.3,1198.1,221,Tropical & Subtropical Moist Broadleaf Forests,1
2375,4490.4,1206.1,257,Tropical & Subtropical Moist Broadleaf Forests,0
2376,4457.8,1235.2,403,Tropical & Subtropical Moist Broadleaf Forests,1
2377,4448.6,1248.1,347,Tropical & Subtropical Moist Broadleaf Forests,1
2378,4472.3,1197.1,416,Tropical & Subtropical Moist Broadleaf Forests,0
2379,4414.5,1186.0,523,Tropical & Subtropical Moist Broadleaf Forests,1
2380,4453.5,1213.9,388,Tropical & Subtropical Moist Broadleaf Forests,0
2381,4391.5,1057.3,830,Tropical & Subtropical Moist Broadleaf Forests,0
2382,4452.8,1129.7,486,Tropical & Subtropical Dry Broadleaf Forests,0
2383,4425.8,1156.6,503,Tropical & Subtropical Dry Broadleaf Forests,0
2384,4425.9,1118.8,691,Tropical & Subtropical Dry Broadleaf Forests,0
2385,4399.9,1118.1,476,Tropical & Subtropical Dry Broadleaf Forests,0
2386,4400.3,1135.0,449,Tropical & Subtropical Dry Broadleaf Forests,0
2387,4360.9,1199.8,296,Tropical & Subtropical Moist Broadleaf Forests,1
2388,4375.1,1122.7,456,Tropical & Subtropical Dry Broadleaf Forests,0
2389,4357.2,1140.2,463,Tropical & Subtropical Moist Broadleaf Forests,0
2390,4351.6,1247.8,427,Tropical & Subtropical Moist Broadleaf Forests,1
2391,4352.4,1272.9,357,Tropical & Subtropical Moist Broadleaf Forests,1
2392,4393.1,1351.2,261,Tropical & Subtropical Moist Broadleaf Forests,1
2393,4414.2,1324.5,241,Tropical & Subtropical Moist Broadleaf Forests,1
2394,4376.3,1302.9,149,Tropical & Subtropical Moist Broadleaf Forests,1
2395,4334.1,951.7,536,Temperate Broadleaf & Mixed Forests,0
2396,4325.6,976.8,729,Tropical & Subtropical Moist Broadleaf Forests,0
2397,4296.5,989.7,385,Tropical & Subtropical Moist Broadleaf Forests,0
2398,4285.1,1008.7,439,Tropical & Subtropical Moist Broadleaf Forests,0
2399,4285.4,1051.3,328,Tropical & Subtropical Moist Broadleaf Forests,0
2400,4320.4,1032.9,709,Tropical & Subtropical Moist Broadleaf Forests,0
2401,4327.0,1081.7,362,Tropical & Subtropical Moist Broadleaf Forests,0
2402,4279.6,1095.0,365,Tropical & Subtropical Moist Broadleaf Forests,1
2403,4337.7,1142.1,415,Tropical & Subtropical Moist Broadleaf Forests,1
2404,4350.4,1210.4,492,Tropical & Subtropical Moist Broadleaf Forests,1
2405,3255.6,590.1,696,Temperate Broadleaf & Mixed Forests,0
2406,3313.0,581.2,923,"Temperate Grasslands, Savannas & Shrublands",1
2407,3297.7,519.2,775,Temperate Broadleaf & Mixed Forests,0
2408,3399.4,482.9,988,Temperate Broadleaf & Mixed Forests,0
2409,3427.1,544.2,1394,"Temperate Grasslands, Savannas & Shrublands",0
2410,3336.9,632.4,191,"Temperate Grasslands, Savannas & Shrublands",1
2411,3376.3,557.8,1159,"Temperate Grasslands, Savannas & Shrublands",0
2412,3380.8,580.7,1020,"Temperate Grasslands, Savannas & Shrublands",1
2413,3420.8,569.0,824,"Temperate Grasslands, Savannas & Shrublands",0
2414,3440.7,597.8,1005,"Temperate Grasslands, Savannas & Shrublands",0
2415,3479.6,487.0,1518,Temperate Broadleaf & Mixed Forests,0
2416,3469.5,621.0,1468,"Temperate Grasslands, Savannas & Shrublands",0
2417,3509.1,612.7,1816,"Temperate Grasslands, Savannas & Shrublands",0
2418,3540.0,513.2,1870,"Temperate Grasslands, Savannas & Shrublands",0
2419,3541.9,469.9,941,Temperate Broadleaf & Mixed Forests,0
2420,3687.8,482.4,3595,"Temperate Grasslands, Savannas & Shrublands",0
2421,3605.3,428.8,986,Temperate Broadleaf & Mixed Forests,0
2422,3534.3,403.0,1017,Temperate Broadleaf & Mixed Forests,0
2423,3505.9,431.6,1194,Temperate Broadleaf & Mixed Forests,0
2424,3167.8,536.2,465,Temperate Broadleaf & Mixed Forests,0
2425,3646.8,143.2,34781,Boreal Forests/Taiga,1
2426,3882.7,59.1,8748,Tundra,1
2427,3812.4,310.9,7893,Boreal Forests/Taiga,0
2428,3969.0,335.7,6340,Boreal Forests/Taiga,0
2429,4032.5,290.2,7306,Boreal Forests/Taiga,0
2430,4163.5,158.4,10215,Boreal Forests/Taiga,0
2431,4314.4,208.9,12860,Boreal Forests/Taiga,0
2432,4270.8,342.9,6512,Boreal Forests/Taiga,0
2433,4059.3,372.7,6523,Boreal Forests/Taiga,0
2434,4075.4,478.1,5850,"Temperate Grasslands, Savannas & Shrublands",0
2435,4664.6,326.0,10819,Boreal Forests/Taiga,0
2436,4447.1,198.5,10078,Boreal Forests/Taiga,0
2437,4588.0,204.6,12870,Boreal Forests/Taiga,0
2438,4842.9,224.1,12295,Boreal Forests/Taiga,0
2439,5112.1,106.0,13985,Boreal Forests/Taiga,0
2440,5495.6,155.4,17926,Tundra,1
2441,3770.0,438.4,3515,"Temperate Grasslands, Savannas & Shrublands",0
2442,4436.8,377.2,6344,Boreal Forests/Taiga,0
2443,4288.1,392.9,4320,"Temperate Grasslands, Savannas & Shrublands",0
2444,3713.9,425.9,3593,Temperate Broadleaf & Mixed Forests,0
2445,4026.6,134.7,12212,Boreal Forests/Taiga,1
2446,4655.1,424.2,10708,Boreal Forests/Taiga,0
2447,3392.0,627.0,232,Temperate Broadleaf & Mixed Forests,1
2448,3015.0,952.0,2147,Deserts & Xeric Shrublands,0
2449,3041.2,908.5,2119,Deserts & Xeric Shrublands,0
2450,2957.0,882.6,1675,Deserts & Xeric Shrublands,0
2451,3036.9,873.2,593,"Mediterranean Forests, Woodlands & Scrub",1
2452,2988.6,862.7,533,Deserts & Xeric Shrublands,1
2453,2957.2,832.8,431,"Mediterranean Forests, Woodlands & Scrub",1
2454,2943.9,808.9,429,"Mediterranean Forests, Woodlands & Scrub",0
2455,2950.6,781.8,295,Temperate Broadleaf & Mixed Forests,1
2456,2903.3,847.2,969,Deserts & Xeric Shrublands,0
2457,2878.6,862.5,1011,Deserts & Xeric Shrublands,0
2458,2882.5,809.1,516,"Mediterranean Forests, Woodlands & Scrub",0
2459,2855.2,812.6,921,"Mediterranean Forests, Woodlands & Scrub",0
2460,2750.4,891.0,1170,Deserts & Xeric Shrublands,0
2461,2821.0,796.5,390,Temperate Broadleaf & Mixed Forests,1
2462,2821.5,813.1,886,"Mediterranean Forests, Woodlands & Scrub",0
2463,2809.6,836.6,1092,"Mediterranean Forests, Woodlands & Scrub",0
2464,2703.6,894.6,405,"Mediterranean Forests, Woodlands & Scrub",0
2465,2767.3,826.7,245,"Mediterranean Forests, Woodlands & Scrub",0
2466,2704.2,911.2,882,Deserts & Xeric Shrublands,0
2467,2724.0,843.4,582,"Mediterranean Forests, Woodlands & Scrub",0
2468,2702.9,857.2,428,"Mediterranean Forests, Woodlands & Scrub",0
2469,2674.9,857.5,283,Temperate Broadleaf & Mixed Forests,1
2470,2662.4,885.9,350,"Mediterranean Forests, Woodlands & Scrub",1
2471,2934.3,832.5,177,Water,0
2472,2914.8,879.1,1283,Deserts & Xeric Shrublands,0
2473,2970.8,808.9,238,"Mediterranean Forests, Woodlands & Scrub",1
2474,3019.2,995.7,1957,Deserts & Xeric Shrublands,0
2475,3008.2,1053.8,1946,Deserts & Xeric Shrublands,0
2476,985.4,633.2,559,"Temperate Grasslands, Savannas & Shrublands",1
2477,877.1,480.7,891,Temperate Conifer Forests,1
2478,948.4,586.4,462,Deserts & Xeric Shrublands,1
2479,917.0,521.1,594,Temperate Conifer Forests,1
2480,901.6,480.9,915,Temperate Conifer Forests,1
2481,882.3,449.4,771,Temperate Conifer Forests,1
2482,898.7,418.2,1211,Temperate Conifer Forests,1
2483,945.9,400.6,1413,"Temperate Grasslands, Savannas & Shrublands",1
2484,874.5,354.1,528,Boreal Forests/Taiga,1
2485,892.5,369.3,451,Boreal Forests/Taiga,1
2486,923.1,367.0,1615,Temperate Conifer Forests,0
2487,962.2,344.3,1564,Boreal Forests/Taiga,0
2488,963.6,375.0,1290,Temperate Conifer Forests,0
2489,1010.2,434.0,1604,Temperate Conifer Forests,1
2490,1068.6,469.0,2120,"Temperate Grasslands, Savannas & Shrublands",1
2491,1037.6,589.5,1219,Temperate Conifer Forests,1
2492,1110.1,638.5,925,"Temperate Grasslands, Savannas & Shrublands",0
2493,1078.7,592.3,729,"Temperate Grasslands, Savannas & Shrublands",0
2494,1107.0,600.5,677,"Temperate Grasslands, Savannas & Shrublands",0
2495,1125.7,609.5,416,"Temperate Grasslands, Savannas & Shrublands",0
2496,1179.8,581.6,979,"Temperate Grasslands, Savannas & Shrublands",1
2497,1200.7,641.0,1172,"Temperate Grasslands, Savannas & Shrublands",0
2498,1187.8,683.7,994,"Temperate Grasslands, Savannas & Shrublands",0
2499,1269.1,732.0,1142,"Temperate Grasslands, Savannas & Shrublands",1
2500,1233.9,641.0,1202,"Temperate Grasslands, Savannas & Shrublands",0
2501,1075.3,345.5,2104,Boreal Forests/Taiga,0
2502,1135.3,336.6,2894,Boreal Forests/Taiga,0
2503,1171.6,373.7,2086,Boreal Forests/Taiga,0
2504,1123.5,412.0,1773,Boreal Forests/Taiga,0
2505,1178.1,420.1,1668,Boreal Forests/Taiga,0
2506,1117.5,447.1,2197,"Temperate Grasslands, Savannas & Shrublands",1
2507,1195.3,493.0,1476,"Temperate Grasslands, Savannas & Shrublands",1
2508,1248.7,471.2,1095,Temperate Broadleaf & Mixed Forests,0
2509,1341.1,543.5,1088,Temperate Broadleaf & Mixed Forests,0
2510,1219.8,350.4,1149,Boreal Forests/Taiga,0
2511,1245.8,340.8,1174,Boreal Forests/Taiga,0
2512,1339.6,417.3,950,Boreal Forests/Taiga,0
2513,1360.3,486.2,780,Boreal Forests/Taiga,0
2514,1398.7,561.2,844,Boreal Forests/Taiga,0
2515,1348.6,579.3,1163,Temperate Broadleaf & Mixed Forests,0
2516,1358.3,681.5,601,"Temperate Grasslands, Savannas & Shrublands",1
2517,1348.9,389.3,944,Boreal Forests/Taiga,0
2518,1378.7,394.8,1401,Boreal Forests/Taiga,1
2519,1432.0,503.6,661,Boreal Forests/Taiga,0
2520,1425.9,540.3,595,Boreal Forests/Taiga,0
2521,1496.8,429.5,1105,Boreal Forests/Taiga,1
2522,1473.1,453.3,618,Boreal Forests/Taiga,1
2523,1446.8,526.4,586,Boreal Forests/Taiga,0
2524,1469.4,523.4,653,Boreal Forests/Taiga,0
2525,1508.0,521.6,567,Boreal Forests/Taiga,0
2526,1491.1,535.1,640,Boreal Forests/Taiga,0
2527,1480.0,592.4,420,Temperate Broadleaf & Mixed Forests,0
2528,1397.3,616.5,635,Temperate Broadleaf & Mixed Forests,0
2529,1390.1,644.8,398,Temperate Broadleaf & Mixed Forests,0
2530,1417.0,669.3,311,Temperate Broadleaf & Mixed Forests,1
2531,1461.8,614.1,548,Temperate Broadleaf & Mixed Forests,0
2532,1439.9,632.9,709,Temperate Broadleaf & Mixed Forests,0
2533,1470.4,673.9,322,Temperate Broadleaf & Mixed Forests,1
2534,1514.2,689.3,404,Temperate Broadleaf & Mixed Forests,1
2535,1528.0,734.3,413,Temperate Broadleaf & Mixed Forests,1
2536,1544.5,752.9,525,Temperate Broadleaf & Mixed Forests,1
2537,1505.7,651.2,544,Temperate Broadleaf & Mixed Forests,0
2538,1507.1,631.3,565,Temperate Broadleaf & Mixed Forests,0
2539,1526.5,665.2,320,Temperate Broadleaf & Mixed Forests,1
2540,1493.6,610.2,323,Temperate Broadleaf & Mixed Forests,0
2541,1529.6,617.8,413,Temperate Broadleaf & Mixed Forests,0
2542,1545.1,637.2,288,Temperate Broadleaf & Mixed Forests,1
2543,1567.4,612.0,389,Temperate Broadleaf & Mixed Forests,1
2544,1556.8,587.0,427,Temperate Broadleaf & Mixed Forests,0
2545,1570.1,594.6,327,Temperate Broadleaf & Mixed Forests,0
2546,1585.8,605.2,307,Temperate Broadleaf & Mixed Forests,1
2547,1610.0,578.2,439,Boreal Forests/Taiga,1
2548,1533.0,560.3,408,Boreal Forests/Taiga,0
2549,1574.4,554.8,357,Boreal Forests/Taiga,0
2550,1598.4,536.7,298,Boreal Forests/Taiga,1
2551,1547.4,517.1,503,Boreal Forests/Taiga,0
2552,1575.7,524.6,218,Boreal Forests/Taiga,0
2553,1586.1,514.7,342,Boreal Forests/Taiga,0
2554,1620.2,524.6,366,Boreal Forests/Taiga,1
2555,1559.9,499.8,395,Temperate Broadleaf & Mixed Forests,0
2556,1583.9,500.5,464,Boreal Forests/Taiga,0
2557,1600.6,485.7,407,Boreal Forests/Taiga,0
2558,1642.3,469.8,216,Boreal Forests/Taiga,0
2559,1656.0,422.9,246,Boreal Forests/Taiga,1
2560,1663.4,476.4,186,Boreal Forests/Taiga,1
2561,1700.4,467.6,201,Boreal Forests/Taiga,1
2562,1683.7,439.1,231,Boreal Forests/Taiga,0
2563,1668.4,418.4,249,Boreal Forests/Taiga,1
2564,1691.4,415.7,239,Boreal Forests/Taiga,0
2565,1715.5,397.4,470,Boreal Forests/Taiga,0
2566,1745.8,408.2,517,Boreal Forests/Taiga,1
2567,1732.6,374.9,716,Boreal Forests/Taiga,0
2568,1788.1,423.9,501,Boreal Forests/Taiga,1
2569,1830.0,406.9,400,Boreal Forests/Taiga,1
2570,1773.7,396.0,566,Boreal Forests/Taiga,1
2571,1749.9,358.4,532,Boreal Forests/Taiga,0
2572,1775.8,356.3,495,Boreal Forests/Taiga,1
2573,1941.0,351.7,1060,Boreal Forests/Taiga,1
2574,1830.8,155.7,2600,Boreal Forests/Taiga,1
2575,1868.0,222.3,2224,Boreal Forests/Taiga,1
2576,1830.4,294.6,1057,Boreal Forests/Taiga,1
2577,1757.3,304.3,1237,Boreal Forests/Taiga,1
2578,1822.9,318.0,317,Tundra,1
2579,1697.9,336.2,736,Tundra,1
2580,1663.8,360.0,622,Boreal Forests/Taiga,0
2581,1577.6,358.0,558,Boreal Forests/Taiga,0
