province_id,assigned_tag,status,confidence,authority_type,source_url,source_note,reviewer,review_date
2240,FUL,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded fulani authority capital (Fulo, province 2237). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2241,JOL,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded senegambian authority capital (Jolof, province 1116). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2242,KNG,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded dyola authority capital (Kong, province 1125). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2244,FUL,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded fulani authority capital (Fulo, province 2237). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2251,,excluded,medium,impassable_or_non_playable_terrain,,"Retained as non-country terrain because the imported history has no owner, culture, religion, or population signal. This is a gameplay exclusion and does not claim the geographic area was literally uninhabited.",Codex terrain-exclusion pass,2026-07-10
2257,BON,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded aka authority capital (Bonoman, province 2254). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2258,BON,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded aka authority capital (Bonoman, province 2254). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2297,TUR,approved,source_explicit,state_or_polity,,Promoted from the imported 1425.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2304,TUR,approved,source_explicit,state_or_polity,,Promoted from the imported 1428.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2305,AKK,approved,source_explicit,state_or_polity,,Promoted from the imported 1402.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2310,QAR,approved,source_explicit,state_or_polity,,Promoted from the imported 1405.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2314,QAR,approved,source_explicit,state_or_polity,,Promoted from the imported 1411.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2334,,excluded,medium,impassable_or_non_playable_terrain,,"Retained as non-country terrain because the imported history has no owner, culture, religion, or population signal. This is a gameplay exclusion and does not claim the geographic area was literally uninhabited.",Codex terrain-exclusion pass,2026-07-10
2349,TRS,approved,source_explicit,state_or_polity,,Promoted from the imported 1409.5.13 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2350,TRS,approved,source_explicit,state_or_polity,,Promoted from the imported 1409.5.13 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2356,TRS,approved,source_explicit,state_or_polity,,Promoted from the imported 1409.5.13 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2362,TRS,approved,source_explicit,state_or_polity,,Promoted from the imported 1409.5.13 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2406,LIT,approved,source_explicit,state_or_polity,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2410,FEO,approved,source_explicit,state_or_polity,,Promoted from the imported 1390.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2425,,excluded,medium,impassable_or_non_playable_terrain,,"Retained as non-country terrain because the imported history has no owner, culture, religion, or population signal. This is a gameplay exclusion and does not claim the geographic area was literally uninhabited.",Codex terrain-exclusion pass,2026-07-10
2426,,excluded,medium,impassable_or_non_playable_terrain,,"Retained as non-country terrain because the imported history has no owner, culture, religion, or population signal. This is a gameplay exclusion and does not claim the geographic area was literally uninhabited.",Codex terrain-exclusion pass,2026-07-10
2430,NNT,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded samoyed authority capital (Samoyedic Communities, province 1072). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2431,EVK,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded tungus authority capital (Evenki Communities, province 1054). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2432,EVK,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded tungus authority capital (Evenki Communities, province 1054). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2434,OIR,approved,source_explicit,state_or_polity,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2435,SKH,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded yakut authority capital (Sakha Communities, province 1045). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2436,EVK,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded tungus authority capital (Evenki Communities, province 1054). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2437,EVK,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded tungus authority capital (Evenki Communities, province 1054). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2438,SKH,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded yakut authority capital (Sakha Communities, province 1045). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2439,HOD,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded yukagyr authority capital (Hodyntsy, province 1038). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2442,BRT,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded buryat authority capital (Buryats, province 1056). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2443,BRT,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded buryat authority capital (Buryats, province 1056). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2445,NNT,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded samoyed authority capital (Samoyedic Communities, province 1072). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2446,BRT,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded buryat authority capital (Buryats, province 1056). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2460,TFL,approved,source_explicit,state_or_polity,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2464,SOS,approved,source_explicit,state_or_polity,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2466,TFL,approved,source_explicit,state_or_polity,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2470,MRK,approved,source_explicit,state_or_polity,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2471,,excluded,high,water_or_inland_lake,,Reviewed as water/inland-lake terrain from the imported name and map texture.,Codex terrain-exclusion pass,2026-07-10
2474,AIR,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded tuareg authority capital (Air, province 2274). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2475,AIR,approved,medium,cultural_territorial_authority,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded tuareg authority capital (Air, province 2274). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2476,PIM,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded piman authority capital (Pima, province 877). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2477,CNK,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded chinook authority capital (Chinook, province 873). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2478,YKT,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2479,YKT,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded yokuts authority capital (Yokuts, province 4636). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2480,CNK,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded chinook authority capital (Chinook, province 873). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2481,CNK,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded chinook authority capital (Chinook, province 873). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2482,CNK,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded chinook authority capital (Chinook, province 873). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2483,CNK,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded chinook authority capital (Chinook, province 873). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2484,SAL,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2485,SAL,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2486,SAL,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded salish authority capital (Salish, province 874). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2487,SAL,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded salish authority capital (Salish, province 874). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2488,SAL,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded salish authority capital (Salish, province 874). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2489,SHO,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2490,SHO,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2491,PIM,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded piman authority capital (Pima, province 877). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2492,APA,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2493,ZNI,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded pueblo authority capital (Zuni, province 2494). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2496,MSC,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded mescalero authority capital (Mescaslero, province 882). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2497,LIP,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2498,MSC,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2499,LIP,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded lipan authority capital (Lipan, province 883). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2500,LIP,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2501,BLA,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2502,BLA,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded blackfoot authority capital (Blackfoot, province 2004). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2504,BLA,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded blackfoot authority capital (Blackfoot, province 2004). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2505,PAW,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded pawnee authority capital (Pawnee, province 901). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2506,SHO,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2507,WIC,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded wichita authority capital (Wichita, province 886). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2508,PAW,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2509,WIC,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded wichita authority capital (Wichita, province 886). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2511,ASI,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded nakota authority capital (Assiniboine, province 2016). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2512,SIO,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2513,PEO,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2514,KSK,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2515,CAQ,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded yoron authority capital (Casqui, province 897). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2516,NTC,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded caddo authority capital (Natchitoches, province 2014). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2518,OJI,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2519,MMI,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2520,MMI,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded miami authority capital (Miami, province 943). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2521,POT,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2522,POT,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2523,MMI,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded miami authority capital (Miami, province 943). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2530,CHO,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded choctaw authority capital (Choctaw, province 920). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2533,COW,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded creek authority capital (Coweta, province 925). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2534,ICH,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded yamasee authority capital (Ichisi, province 2537). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2535,ICH,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded yamasee authority capital (Ichisi, province 2537). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2536,ARW,approved,medium,cultural_territorial_authority,https://dia.upenn.edu/en/maps/CNT0118/,"1444 gameplay territorialization based on imported culture and nearest encoded arawak authority capital (Arawak, province 743). Smithsonian-derived South American ethnographic mapping used as a regional cross-check; exact province borders remain approximate. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2539,ICH,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded yamasee authority capital (Ichisi, province 2537). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2541,COF,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded catawba authority capital (Cofitachequi, province 933). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2542,COF,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded catawba authority capital (Cofitachequi, province 933). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2543,COF,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded catawba authority capital (Cofitachequi, province 933). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2544,JOA,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded catawba authority capital (Joara, province 936). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2545,COF,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded catawba authority capital (Cofitachequi, province 933). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2546,COF,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded catawba authority capital (Cofitachequi, province 933). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2547,POW,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded powhatan authority capital (Powhatan, province 952). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2548,CIA,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded yuchi authority capital (Chiaha, province 935). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2549,POW,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded powhatan authority capital (Powhatan, province 952). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2550,POW,approved,source_explicit,indigenous_or_tribal_authority,,Promoted from the imported top-level tribal_owner field; original file is in the migration backup.,Codex data migration,2026-07-10
2551,CLG,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded shawnee authority capital (Chalaghwawtah, province 2525). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2552,SUS,approved,medium,cultural_territorial_authority,https://guides.loc.gov/native-american-spaces/cartographic-resources/indian-sites,"1444 gameplay territorialization based on imported culture and nearest encoded susquehannock authority capital (Susquehannock, province 2557). Library of Congress cartographic guide used as a regional cross-check; exact province borders remain a gameplay abstraction. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
