province_id,province_name,pixel_count,centroid_x,centroid_y,longitude,latitude,mean_red,mean_green,mean_blue,luma_80_ratio,luma_100_ratio,luma_120_ratio
2145,Zhenjiang,223,4678.135,869.848,119.02849,32.25873,15.291,184.816,205.830,1.000000,0.991031,0.946188
2146,Ningguo,363,4661.174,889.369,117.94433,31.06299,15.408,196.433,209.306,1.000000,1.000000,0.994490
2147,Huizhou,391,4647.752,906.038,117.08642,30.02990,15.524,200.765,216.243,1.000000,1.000000,1.000000
2148,Shaoxin,406,4682.057,911.204,119.27919,29.70751,16.000,200.990,212.347,1.000000,1.000000,0.985222
2149,Ningbo,354,4699.427,911.203,120.38948,29.70757,15.751,193.130,211.613,1.000000,0.980226,0.943503
2150,Jinhua,656,4666.337,928.724,118.27438,28.60650,16.000,207.924,214.665,1.000000,1.000000,1.000000
2151,Poyang,728,4637.695,925.912,116.44358,28.78401,16.000,198.308,210.000,1.000000,1.000000,0.998626
2152,Jianning,903,4647.698,953.551,117.08295,27.02633,16.000,207.390,215.122,1.000000,1.000000,1.000000
2153,Tingzhou,655,4629.849,977.611,115.94204,25.47355,16.000,209.140,215.889,1.000000,1.000000,1.000000
2154,Kelang,209,4698.828,994.770,120.35121,24.35359,15.129,208.785,216.139,1.000000,0.990431,0.990431
2155,Middag,460,4694.461,1012.907,120.07207,23.15905,15.861,207.783,212.767,1.000000,0.973913,0.965217
2156,Chaochow,512,4622.395,1007.535,115.46556,23.51397,15.883,205.498,213.074,1.000000,0.988281,0.968750
2157,Waichow,947,4601.792,1012.882,114.14863,23.16069,15.713,207.420,212.798,1.000000,1.000000,0.987328
2158,Shiukwan,848,4575.561,995.180,112.47196,24.32671,15.466,209.035,214.873,1.000000,1.000000,1.000000
2159,Leichow,607,4532.044,1048.140,109.69034,20.80805,14.949,203.730,208.295,1.000000,0.991763,0.970346
2160,Ngaichow,550,4515.235,1091.615,108.61584,17.85623,15.736,204.213,209.495,1.000000,0.983636,0.981818
2161,Limchow,514,4507.350,1039.909,108.11187,21.36077,15.058,204.274,208.568,1.000000,1.000000,0.992218
2162,Ngchow,770,4529.700,1022.101,109.54048,22.54930,15.419,208.697,211.153,1.000000,1.000000,1.000000
2163,Liuzhou,1192,4501.122,995.576,107.71374,24.30074,15.096,211.249,215.773,1.000000,1.000000,1.000000
2164,Namning,1058,4491.417,1025.502,107.09340,22.32310,15.310,212.370,212.477,1.000000,1.000000,1.000000
2165,Pu'er,1035,4382.046,1016.278,100.10240,22.93577,16.000,208.775,215.925,1.000000,1.000000,1.000000
2166,Dehong,477,4351.914,1007.725,98.17632,23.50142,16.000,203.702,215.864,1.000000,1.000000,1.000000
2167,Lijiang,1598,4365.914,947.561,99.07118,27.40968,16.000,195.521,215.526,1.000000,1.000000,1.000000
2168,Bozhou,727,4467.085,934.030,105.53812,28.27072,16.000,203.902,214.818,1.000000,1.000000,1.000000
2169,Langzhong,1362,4461.772,873.100,105.19847,32.06059,16.000,200.881,216.025,1.000000,1.000000,1.000000
2170,Songqu,1374,4420.014,853.431,102.52929,33.25227,16.000,200.472,216.103,1.000000,1.000000,1.000000
2171,Xiangyang,1356,4542.133,864.535,110.33524,32.58148,15.822,194.229,213.083,1.000000,1.000000,1.000000
2172,Jingzhou,991,4559.697,894.188,111.45792,30.76549,15.736,186.536,208.203,1.000000,1.000000,1.000000
2173,Yuanling,1362,4528.606,947.421,109.47058,27.41866,16.000,202.242,215.515,1.000000,1.000000,1.000000
2174,Hengyang,1618,4562.730,969.118,111.65177,26.02403,15.990,203.019,213.050,1.000000,1.000000,1.000000
2175,Runing,855,4597.006,859.047,113.84270,32.91364,15.513,187.694,206.744,1.000000,1.000000,1.000000
2176,Shangqiu,526,4603.513,830.930,114.25866,34.59587,14.819,184.093,206.000,1.000000,1.000000,1.000000
2177,Ningwu,1033,4562.286,750.661,111.62337,39.21234,16.000,177.756,215.843,1.000000,1.000000,1.000000
2178,Lu'an,865,4568.517,786.946,112.02167,37.16016,16.000,185.562,214.748,1.000000,1.000000,1.000000
2179,Yan'an,2080,4516.269,781.239,108.68198,37.48672,16.000,187.175,215.356,1.000000,1.000000,1.000000
2180,Tianshui,570,4457.396,823.651,104.91881,35.02594,16.000,197.261,215.118,1.000000,1.000000,1.000000
2181,Pingliang,1642,4475.234,794.230,106.05902,36.74126,16.000,190.842,215.043,1.000000,1.000000,1.000000
2182,Liangzhou,1271,4408.042,762.608,101.76408,38.54303,16.059,176.500,215.302,1.000000,1.000000,1.000000
2183,Taozhou,1281,4429.283,829.974,103.12176,34.65245,16.000,197.221,215.680,1.000000,1.000000,1.000000
2184,Xining,1122,4394.069,786.637,100.87086,37.17785,16.201,181.339,215.151,1.000000,1.000000,1.000000
2185,Mergen,1180,4772.286,540.031,125.04666,49.96089,16.000,135.625,215.546,1.000000,1.000000,0.000000
2186,Iman,889,4889.390,638.809,132.53205,45.16916,16.459,147.020,211.090,1.000000,1.000000,0.019123
2187,Sartu,1327,4752.542,603.694,123.78463,46.92290,16.000,140.114,208.137,1.000000,1.000000,0.000000
2188,Alchuka,1076,4787.428,624.650,126.01454,45.88302,16.895,147.530,212.063,1.000000,1.000000,0.000000
2189,Tsetserleg,3198,4367.458,554.098,99.16991,49.30527,16.000,133.583,216.213,1.000000,1.000000,0.000000
2190,Qaraqorum,2399,4367.486,602.712,99.17167,46.97117,17.204,138.812,216.311,1.000000,1.000000,0.000000
2191,Ejin,2883,4360.367,692.096,98.71662,42.40143,18.558,148.247,216.319,1.000000,1.000000,0.047520
2192,Korla,2305,4157.675,713.609,85.76051,41.24782,17.136,164.731,215.385,1.000000,1.000000,0.992191
2193,Govi,3221,4367.755,650.413,99.18887,44.57737,17.950,143.590,215.938,1.000000,1.000000,0.000000
2194,Kunlun,784,4315.334,742.421,95.83812,39.67030,19.054,151.043,216.556,1.000000,1.000000,0.293367
2195,Adyghe,424,3415.705,641.300,38.33343,45.04265,15.925,137.540,208.342,1.000000,0.992925,0.000000
2196,Guria,235,3461.034,697.430,41.23087,42.11735,16.000,160.604,215.736,1.000000,1.000000,0.885106
2197,Cabardia,885,3479.584,651.311,42.41660,44.53133,16.047,155.231,214.997,1.000000,1.000000,0.477966
2198,Khundzia,471,3527.042,670.709,45.45016,43.52766,16.006,158.372,214.306,1.000000,1.000000,0.813163
2199,Tarki,623,3545.056,660.692,46.60160,44.04808,16.000,145.279,204.268,0.975923,0.934189,0.094703
2200,Suleiman Range,1379,3891.580,879.658,68.75157,31.65976,16.000,200.253,216.031,1.000000,1.000000,1.000000
2201,Alania,402,3502.000,665.308,43.84943,43.80880,16.470,157.517,215.147,1.000000,1.000000,0.902985
2202,Melikates,657,3539.866,727.364,46.26985,40.49933,16.000,170.746,214.076,1.000000,1.000000,1.000000
2203,Kakheti,515,3517.482,691.394,44.83902,42.43872,16.000,163.254,215.377,1.000000,1.000000,1.000000
2204,Samtskhe,655,3480.795,707.973,42.49403,41.55207,16.000,163.522,216.148,1.000000,1.000000,1.000000
2205,Nakhchivan,401,3519.628,735.424,44.97625,40.05680,16.000,170.534,215.222,1.000000,1.000000,1.000000
2206,Urmia,453,3508.446,773.263,44.26146,37.94083,15.989,172.879,215.706,0.995585,0.984547,0.927152
2207,Maragheh,468,3526.355,783.291,45.40620,37.36950,16.000,176.417,215.795,1.000000,1.000000,0.991453
2208,Terek,931,3519.636,645.348,44.97672,44.83642,16.000,147.737,206.235,0.998926,0.993555,0.008593
2209,Ilam,562,3538.301,835.505,46.16979,34.32436,16.000,182.375,215.564,1.000000,1.000000,1.000000
2210,Kirmanshah,399,3551.787,827.815,47.03184,34.78020,16.000,180.123,217.070,1.000000,1.000000,1.000000
2211,Ardalan,398,3534.095,811.201,45.90099,35.75633,16.000,178.754,215.236,1.000000,1.000000,1.000000
2212,Zanjan,397,3557.831,787.922,47.41819,37.10415,16.000,175.980,216.176,1.000000,1.000000,1.000000
2213,Qom,362,3609.793,826.881,50.73960,34.83535,15.757,199.193,214.522,1.000000,1.000000,1.000000
2214,Golestan,644,3664.401,773.638,54.23015,37.91952,15.898,187.626,209.413,1.000000,1.000000,1.000000
2215,Qazvin,355,3584.679,797.397,49.13430,36.55837,16.000,181.225,214.631,1.000000,1.000000,1.000000
2216,Semnan,1444,3640.235,825.216,52.68546,34.93365,15.435,203.625,215.517,1.000000,1.000000,1.000000
2217,Yasuj,322,3599.329,892.543,50.07076,30.86711,16.000,196.516,214.447,1.000000,1.000000,1.000000
2218,Sarvestan,578,3631.102,904.585,52.10170,30.12042,16.000,203.102,215.900,1.000000,1.000000,1.000000
2219,Bandar Langeh,720,3652.789,952.489,53.48793,27.09443,15.949,197.219,212.240,1.000000,0.998611,0.976389
2220,Bam,1743,3715.493,928.820,57.49599,28.60041,16.000,200.949,215.540,1.000000,1.000000,1.000000
2221,Mashhad,810,3733.093,795.073,58.62098,36.69262,16.000,193.148,215.200,1.000000,1.000000,1.000000
2222,Ardakan,1092,3652.459,852.723,53.46683,33.29489,14.866,201.665,216.260,1.000000,1.000000,1.000000
2223,Larestan,624,3655.112,936.244,53.63643,28.13034,16.000,202.838,215.373,1.000000,1.000000,1.000000
2224,Ferah,1355,3773.954,858.660,61.23282,32.93702,15.906,197.115,215.027,1.000000,1.000000,1.000000
2225,Bamyan,1165,3837.897,849.173,65.32012,33.50812,16.000,194.854,215.700,1.000000,1.000000,1.000000
2226,Jalalabad,893,3905.036,827.097,69.61167,34.82258,16.000,189.670,215.716,1.000000,1.000000,1.000000
2227,Kunduz,858,3893.295,800.015,68.86118,36.40689,16.000,181.252,216.118,1.000000,1.000000,1.000000
2228,Maymana,1229,3820.107,806.585,64.18295,36.02544,16.000,187.676,215.826,1.000000,1.000000,1.000000
2229,Bust,1001,3806.197,884.411,63.29383,31.36817,15.361,200.437,215.811,1.000000,1.000000,1.000000
2230,Chakhansur,721,3780.036,891.442,61.62162,30.93510,16.000,198.981,215.768,1.000000,1.000000,1.000000
2231,Bela,723,3840.852,973.458,65.50901,25.74305,15.942,207.069,213.127,1.000000,1.000000,0.995851
2232,Kharan,1223,3804.824,954.991,63.20609,26.93401,15.859,210.339,216.038,1.000000,1.000000,1.000000
2233,Western Makran,1286,3750.257,971.393,59.71811,25.87679,15.975,205.471,212.945,1.000000,1.000000,0.993002
2234,Rafsanjan,629,3670.593,897.631,54.62597,30.55232,16.000,202.258,216.382,1.000000,1.000000,1.000000
2235,Sabzevar,685,3693.355,802.196,56.08091,36.28050,15.991,198.623,215.743,1.000000,1.000000,1.000000
2236,Bojnord,966,3696.777,773.933,56.29969,37.90280,16.000,190.398,214.506,1.000000,1.000000,1.000000
2237,Tekrur,627,2594.396,1145.056,-14.16506,14.16023,15.742,205.952,206.000,1.000000,1.000000,1.000000
2238,Kantor,872,2600.403,1195.452,-13.78109,10.61857,15.557,209.297,208.709,1.000000,1.000000,1.000000
2239,Siine,756,2560.475,1180.488,-16.33328,11.67510,15.015,201.644,206.253,1.000000,1.000000,0.997354
2240,Galam,938,2611.709,1165.053,-13.05838,12.76068,15.465,206.257,206.207,1.000000,1.000000,1.000000
2241,Beafada,759,2595.349,1232.420,-14.10410,7.99340,15.036,205.949,207.603,1.000000,1.000000,1.000000
2242,Karou,482,2644.510,1291.780,-10.96169,3.74497,16.000,203.890,206.463,1.000000,1.000000,1.000000
2243,Termes,966,2662.517,1151.404,-9.81073,13.71685,16.000,215.251,214.079,1.000000,1.000000,1.000000
2244,Tagant,919,2632.670,1136.160,-11.71852,14.78010,16.000,210.255,209.175,1.000000,1.000000,1.000000
2245,Wagadu,1025,2658.578,1172.672,-10.06251,12.22537,16.000,214.246,214.452,1.000000,1.000000,1.000000
2246,Baghena,1241,2697.133,1139.583,-7.59804,14.54181,16.000,214.818,215.608,1.000000,1.000000,1.000000
2247,Walata,1890,2717.814,1096.929,-6.27611,17.49186,15.837,201.293,215.347,1.000000,1.000000,1.000000
2248,Do,1046,2657.554,1200.688,-10.12791,10.24795,16.000,215.959,216.877,1.000000,1.000000,1.000000
2249,Sibiridugu,675,2699.430,1202.218,-7.45123,10.13962,16.000,216.000,217.000,1.000000,1.000000,1.000000
2250,Bendugu,567,2718.238,1198.242,-6.24899,10.42117,16.000,216.000,217.000,1.000000,1.000000,1.000000
2251,Bagoe,6182,2679.751,1273.600,-8.70907,5.04943,15.953,213.564,213.432,1.000000,1.000000,1.000000
2252,Lobi,743,2755.343,1224.643,-3.87721,8.54724,16.000,215.805,216.164,1.000000,1.000000,1.000000
2253,Gwiriko,957,2732.944,1215.436,-5.30900,9.20193,15.969,216.007,216.978,1.000000,1.000000,1.000000
2254,Bonoman,1039,2775.952,1247.857,-2.55989,6.89190,15.827,212.922,212.199,1.000000,1.000000,1.000000
2255,Gyaaman,1017,2755.456,1276.415,-3.86998,4.84759,16.000,212.748,212.068,1.000000,1.000000,1.000000
2256,Dagbon,846,2807.196,1241.283,-0.56274,7.36135,14.855,209.377,210.079,1.000000,1.000000,1.000000
2257,Denkyira,720,2773.667,1296.569,-2.70597,3.40097,16.000,209.947,210.218,1.000000,1.000000,1.000000
2258,Cape Coast,453,2761.309,1310.909,-3.49587,2.37032,15.965,202.472,206.150,1.000000,1.000000,1.000000
2259,Bara,590,2750.876,1141.034,-4.16274,14.44069,15.390,214.300,215.607,1.000000,1.000000,1.000000
2260,Mema,1005,2732.250,1129.508,-5.35335,15.24244,15.895,211.507,215.449,1.000000,1.000000,1.000000
2261,Kala,470,2744.011,1161.332,-4.60159,13.02174,14.323,215.915,216.745,1.000000,1.000000,1.000000
2262,Karabara,808,2790.156,1119.574,-1.65196,15.93106,15.599,205.301,214.972,1.000000,1.000000,1.000000
2263,Haayre,628,2764.696,1159.656,-3.27938,13.13921,14.892,215.554,215.662,1.000000,1.000000,1.000000
2264,Hombori,985,2790.430,1148.536,-1.63442,13.91725,14.790,214.854,215.929,1.000000,1.000000,1.000000
2265,Liptako,714,2792.503,1173.319,-1.50195,12.17986,14.258,215.871,216.613,1.000000,1.000000,1.000000
2266,Bilanga,589,2804.448,1192.399,-0.73840,10.83442,14.496,215.752,216.256,1.000000,1.000000,1.000000
2267,Tenkodogo,823,2791.967,1220.094,-1.53619,8.87089,15.838,213.722,212.999,1.000000,1.000000,1.000000
2268,Aribanda,812,2821.395,1162.538,0.34487,12.93715,15.259,214.910,214.440,1.000000,1.000000,1.000000
2269,Zarmaganda,1010,2852.560,1156.307,2.33696,13.37381,15.950,215.573,214.413,1.000000,1.000000,1.000000
2270,Dallol,714,2860.228,1182.197,2.82709,11.55460,14.826,213.440,214.441,1.000000,1.000000,1.000000
2271,Azawagh,1289,2855.699,1132.569,2.53758,15.02985,16.000,215.195,216.219,1.000000,1.000000,1.000000
2272,Azbin,1319,2896.375,1121.456,5.13762,15.80077,15.994,204.724,215.855,1.000000,1.000000,1.000000
2273,Ader,892,2892.691,1152.371,4.90210,13.64921,16.000,211.405,215.117,1.000000,1.000000,1.000000
2274,Agades,1817,2935.192,1106.201,7.61881,16.85434,15.888,198.956,216.788,1.000000,1.000000,1.000000
2275,Tenere,2856,2968.864,1089.756,9.77112,17.98347,16.085,199.999,216.146,1.000000,1.000000,1.000000
2276,Itesan,1021,2932.607,1146.307,7.45359,14.07293,15.930,203.041,215.854,1.000000,1.000000,1.000000
2277,Kawar,1882,2998.192,1121.812,11.64578,15.77611,17.474,204.224,215.275,1.000000,1.000000,1.000000
2278,Kebbi,744,2874.845,1195.648,3.76143,10.60470,14.708,212.859,214.813,1.000000,1.000000,1.000000
2279,Daura,812,2936.367,1174.270,7.69391,12.11299,14.910,214.989,216.724,1.000000,1.000000,1.000000
2280,Biram,722,2961.492,1204.530,9.29989,9.97575,16.499,216.000,217.000,1.000000,1.000000,1.000000
2281,Rano,642,2946.452,1228.726,8.33853,8.25660,14.776,215.899,216.687,1.000000,1.000000,1.000000
2282,Muniyo,870,2974.675,1179.924,10.14256,11.71484,17.328,215.023,216.864,1.000000,1.000000,1.000000
2283,Bedde,657,2984.250,1208.237,10.75459,9.71291,19.132,215.991,217.100,1.000000,1.000000,1.000000
2284,Manga,1090,2995.194,1163.008,11.45413,12.90418,16.328,207.091,214.815,1.000000,0.993578,0.989908
2285,Marghi,593,2997.757,1232.476,11.61800,7.98946,19.172,215.211,216.008,1.000000,1.000000,1.000000
2286,Logone,567,3039.951,1220.658,14.31503,8.83076,20.487,212.552,216.778,1.000000,1.000000,1.000000
2287,Kotoko,466,3036.876,1201.637,14.11846,10.18074,19.921,201.880,211.856,1.000000,1.000000,0.987124
2288,Yao,976,3076.971,1171.598,16.68140,12.30089,19.842,203.084,216.496,1.000000,1.000000,1.000000
2289,Ondo,498,2903.215,1289.233,5.57481,3.92786,15.755,208.851,209.612,1.000000,1.000000,1.000000
2290,Ijebu,389,2865.851,1289.771,3.18649,3.88922,16.000,202.748,206.915,1.000000,1.000000,1.000000
2291,Ketu,586,2849.022,1270.720,2.11079,5.25583,15.116,209.527,209.993,1.000000,1.000000,1.000000
2292,Moshi,743,2857.310,1243.600,2.64053,7.19589,14.490,215.564,216.039,1.000000,1.000000,1.000000
2293,Yawuri,708,2890.352,1228.151,4.75259,8.29752,15.270,213.138,212.331,1.000000,1.000000,1.000000
2294,Warri,407,2901.344,1317.260,5.45523,1.91359,15.263,202.988,206.479,1.000000,1.000000,0.997543
2295,Atakora,788,2826.933,1246.787,0.69883,6.96833,14.723,213.503,214.774,1.000000,1.000000,0.998731
2296,Biga,474,3229.586,727.146,26.43664,40.51127,16.000,166.829,213.059,1.000000,0.978903,0.936709
2297,Saruhan,393,3240.799,743.835,27.15334,39.59195,16.000,175.117,214.621,1.000000,1.000000,0.992366
2298,Tekke,448,3283.205,782.558,29.86398,37.41139,15.879,179.482,213.060,1.000000,0.986607,0.941964
2299,Bolu,568,3304.039,705.715,31.19566,41.67354,16.000,161.748,212.674,1.000000,0.996479,0.875000
2300,Bozok,577,3355.620,728.773,34.49278,40.42217,16.000,170.723,215.298,1.000000,1.000000,1.000000
2301,Kayseri,591,3354.459,754.360,34.41851,39.00577,16.000,175.880,215.242,1.000000,1.000000,1.000000
2302,Icel,447,3321.758,787.850,32.32831,37.10827,15.928,179.195,212.157,1.000000,0.995526,0.948546
2303,Malatya,463,3403.272,760.797,37.53870,38.64491,16.000,175.991,216.622,1.000000,1.000000,1.000000
2304,Canik,354,3382.655,704.616,36.22087,41.73259,16.000,157.023,212.486,0.985876,0.960452,0.754237
2305,Erzincan,733,3422.303,737.236,38.75515,39.95692,16.000,171.759,215.483,1.000000,1.000000,1.000000
2306,Mush,608,3451.299,744.564,40.60862,39.55148,15.993,171.512,214.908,1.000000,1.000000,0.990132
2307,Van,188,3486.957,750.090,42.88790,39.24416,16.000,169.697,215.218,1.000000,1.000000,0.936170
2308,Urfa,575,3413.763,777.621,38.20931,37.69307,16.000,178.417,216.763,1.000000,1.000000,1.000000
2309,Sinjar,568,3458.725,800.824,41.08330,36.36003,16.000,180.496,214.984,1.000000,1.000000,1.000000
2310,Tikrit,629,3485.515,820.936,42.79571,35.18575,15.355,178.790,207.849,1.000000,1.000000,1.000000
2311,Samawat,547,3508.793,877.230,44.28367,31.80833,14.927,185.473,206.232,1.000000,1.000000,1.000000
2312,Wasit,517,3522.890,866.807,45.18471,32.44361,14.609,182.306,206.000,1.000000,1.000000,1.000000
2313,Antioch,261,3371.927,792.640,35.53512,36.83289,16.000,178.429,210.552,1.000000,1.000000,1.000000
2314,Rahba,587,3443.588,817.787,40.11569,35.37077,16.000,182.746,213.589,1.000000,1.000000,1.000000
2315,Suez,557,3315.955,910.998,31.95736,29.72040,16.000,185.864,211.916,1.000000,0.994614,0.973070
2316,Al Gharbia,150,3288.487,895.967,30.20156,30.65542,15.573,183.800,206.067,1.000000,1.000000,1.000000
2317,Minya,324,3286.731,938.877,30.08937,27.96312,15.642,192.957,209.080,1.000000,1.000000,1.000000
2318,Bahariya,644,3259.188,930.930,28.32877,28.46703,15.925,194.705,211.165,1.000000,1.000000,1.000000
2319,Manfalut,289,3293.851,953.661,30.54447,27.01932,16.000,198.436,213.221,1.000000,1.000000,1.000000
2320,Ras Gharib,334,3324.835,945.512,32.52499,27.54053,15.970,187.647,210.722,1.000000,0.964072,0.868263
2321,Queseer,499,3343.956,986.240,33.74718,24.91158,15.980,199.084,212.721,1.000000,0.955912,0.931864
2322,Wadi Halfa,1146,3299.163,1050.024,30.88401,20.68129,14.921,215.609,215.618,1.000000,1.000000,1.000000
2323,Sahra an Nubyah,1625,3340.180,1054.154,33.50580,20.40292,14.033,215.954,216.938,1.000000,1.000000,1.000000
2324,Halaib,713,3365.731,1035.554,35.13904,21.65232,15.121,207.840,212.950,0.998597,0.977560,0.967742
2325,Tarrana,352,3226.287,886.537,26.22573,31.23742,15.855,189.923,210.991,1.000000,0.994318,0.957386
2326,Bardiyah,641,3196.401,882.518,24.31540,31.48439,15.638,193.534,209.353,1.000000,0.987520,0.971919
2327,Maan,683,3374.531,900.714,35.70159,30.36105,15.126,201.297,216.574,1.000000,1.000000,1.000000
2328,Tayma,1350,3406.638,953.469,37.75384,27.03163,15.612,212.377,216.406,1.000000,1.000000,1.000000
2329,Yanbu,952,3412.434,1010.504,38.12432,23.31790,15.712,208.749,211.804,1.000000,1.000000,1.000000
2330,Ma'din Sulaym,967,3445.575,1005.572,40.24272,23.64347,14.831,215.945,216.780,1.000000,1.000000,1.000000
2331,Jeddah,563,3431.213,1057.037,39.32470,20.20835,15.464,208.767,210.872,1.000000,1.000000,1.000000
2332,Truba,719,3465.095,1061.011,41.49042,19.93974,14.634,215.967,217.022,1.000000,1.000000,1.000000
2333,Abd al-Qays,561,3609.570,1015.608,50.72538,22.98019,15.667,200.070,206.217,1.000000,0.998217,0.987522
2334,Badiyat ash Sham,6850,3470.537,886.546,41.83829,31.23686,15.998,197.210,214.885,1.000000,1.000000,1.000000
2335,Dawasir,1207,3505.785,1075.731,44.09140,18.94086,15.768,216.000,217.000,1.000000,1.000000,1.000000
2336,Aflaj,893,3531.763,1049.273,45.75187,20.73180,14.031,215.991,216.973,1.000000,1.000000,1.000000
2337,Buraydah,1267,3482.453,979.844,42.59998,25.32838,14.843,215.156,216.758,1.000000,1.000000,1.000000
2338,Hafar,2073,3517.000,944.021,44.80824,27.63561,16.000,207.214,215.617,1.000000,1.000000,1.000000
2339,Yabrin,1519,3575.768,1028.979,48.56469,22.09144,15.081,210.600,212.957,1.000000,1.000000,1.000000
2340,Grane,494,3550.095,923.393,46.92370,28.94279,15.917,189.656,210.045,1.000000,0.983806,0.935223
2341,Sharqiyah,387,3708.413,1064.413,57.04347,19.70941,15.217,199.163,204.984,1.000000,0.974160,0.958656
2342,Wusta,792,3685.388,1092.813,55.57165,17.77411,15.414,205.491,209.864,1.000000,0.984848,0.977273
2343,Hadramawt,840,3563.412,1140.613,47.77491,14.47002,14.917,216.000,217.000,1.000000,1.000000,1.000000
2344,Marib,1014,3519.549,1139.784,44.97119,14.52778,14.452,216.000,217.000,1.000000,1.000000,1.000000
2345,Beihan,336,3530.244,1158.845,45.65480,13.19603,14.560,216.000,217.000,1.000000,1.000000,1.000000
2346,Jazan,584,3468.464,1112.896,41.70580,16.39269,15.985,205.892,210.875,1.000000,0.994863,0.991438
2347,Hofuf,1350,3569.750,984.688,48.18007,25.01286,15.373,207.644,213.715,1.000000,0.997778,0.993333
2348,Chios,81,3216.630,761.741,25.60843,38.59184,16.000,153.852,210.086,1.000000,0.938272,0.567901
2349,Kizil-Su,1729,3653.200,735.015,53.51421,40.07932,16.000,168.631,206.941,0.995951,0.984384,0.915558
2350,Konjikala,1746,3737.686,758.030,58.91460,38.80027,16.000,173.235,207.086,1.000000,1.000000,1.000000
2351,Shekty,2420,3739.674,560.663,59.04166,48.99623,15.612,123.112,210.821,0.999587,0.573554,0.000000
2352,Alty-Kuduk,1267,3779.041,589.776,61.55802,47.60263,15.174,122.798,206.100,1.000000,0.589582,0.000000
2353,Tortkara,2452,3773.432,528.829,61.19951,50.47674,15.327,117.002,207.966,1.000000,0.012235,0.000000
2354,Shegendyk,2748,3941.782,481.589,71.96050,52.59097,16.000,119.590,207.263,1.000000,0.207787,0.000000
2355,Narym,1893,4064.797,547.908,79.82368,49.59485,16.000,131.414,214.076,0.998943,0.985737,0.000000
2356,Shymkent,1188,3886.693,685.339,68.43917,42.75947,16.000,154.140,214.684,1.000000,1.000000,0.250000
2357,Aksary,3372,3876.343,460.457,67.77763,53.50512,14.655,107.025,214.132,1.000000,0.000000,0.000000
2358,Altyn,3518,3815.442,566.616,63.88481,48.71439,15.538,123.614,210.477,1.000000,0.574474,0.000000
2359,Baganaly,2698,3851.185,520.963,66.16947,50.83558,15.467,116.970,214.256,1.000000,0.074500,0.000000
2360,Tobykty,3713,4003.147,570.751,75.88294,48.51762,16.019,137.571,214.226,0.999192,0.989496,0.000000
2361,Dzhaman-Kuduk,3993,3893.518,600.758,68.87545,47.06703,15.943,130.966,215.559,1.000000,0.676935,0.000000
2362,Gurganj,926,3718.474,691.335,57.68655,42.44188,16.000,149.138,205.608,1.000000,1.000000,0.008639
2363,Atakent,1975,3843.012,702.325,65.64708,41.85550,16.000,158.028,213.265,1.000000,1.000000,0.655696
2364,Talas,1450,3935.903,692.314,71.58474,42.38986,16.000,159.808,215.734,1.000000,1.000000,0.864828
2365,Orda,1209,3553.965,545.941,47.17107,49.68651,16.000,127.072,205.546,1.000000,0.921423,0.000000
2366,Utva,2081,3648.664,516.076,53.22427,51.05718,16.000,118.801,207.158,1.000000,0.080250,0.000000
2367,Lower Yik,1414,3592.083,546.172,49.60756,49.67578,16.000,124.532,204.888,1.000000,0.797737,0.000000
2368,Karamegdan,2146,3987.678,619.291,74.89416,46.15083,16.043,148.300,214.500,0.997204,0.977633,0.000000
2369,Lower Ishim,1779,3844.382,442.477,65.73466,54.26770,14.808,102.044,212.336,1.000000,0.000000,0.000000
2370,Kungirot,1414,3709.017,660.800,57.08205,44.04249,16.000,141.950,206.682,0.996464,0.969590,0.000000
2371,Song La,602,4419.691,1047.963,102.50866,20.81993,15.282,214.615,216.671,1.000000,1.000000,1.000000
2372,Hai Phong,173,4464.896,1065.075,105.39818,19.66457,15.775,198.613,206.792,1.000000,0.988439,0.971098
2373,Hue,269,4473.877,1126.981,105.97227,15.41783,15.907,203.777,209.911,1.000000,0.981413,0.970260
2374,Kauthara,221,4506.335,1198.081,108.04697,10.43251,15.928,208.588,211.973,1.000000,0.981900,0.954751
2375,Rhade,257,4490.432,1206.128,107.03045,9.86247,16.000,216.144,216.498,1.000000,1.000000,1.000000
2376,Prek Russey,403,4457.754,1235.154,104.94168,7.79854,15.975,202.677,206.782,1.000000,0.995037,0.990074
2377,Teuk Khmao,347,4448.648,1248.081,104.35963,6.87589,16.000,200.254,206.671,1.000000,1.000000,0.988473
2378,Kratie,416,4472.305,1197.099,105.87179,10.50207,16.000,209.909,208.935,1.000000,1.000000,1.000000
2379,Battambang,523,4414.491,1185.954,102.17630,11.28961,16.000,207.352,207.310,1.000000,1.000000,0.996176
2380,Phnom Penh,388,4453.459,1213.884,104.66711,9.31214,16.000,206.026,206.000,1.000000,1.000000,1.000000
2381,Luang Namtha,830,4391.466,1057.280,100.70452,20.19199,16.000,215.546,216.912,1.000000,1.000000,1.000000
2382,Savanh Nakhone,486,4452.811,1129.656,104.62568,15.23217,16.000,212.576,212.531,1.000000,1.000000,1.000000
2383,Khukhanor Surin,503,4425.777,1156.620,102.89770,13.35187,16.000,208.917,209.207,1.000000,1.000000,1.000000
2384,Nong Khai,691,4425.874,1118.792,102.90388,15.98521,16.000,211.321,210.447,1.000000,1.000000,1.000000
2385,Nongbua Lamphu,476,4399.939,1118.109,101.24611,16.03241,16.000,214.735,214.920,1.000000,1.000000,1.000000
